Info 0    [9:35:25.625] Format host information updated
Info 1107 [9:56:42.536] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1108 [9:56:42.546] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 363 structureChanged: false Elapsed: 10ms
Info 1109 [9:56:42.546] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1110 [9:56:43.715] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1111 [9:56:43.730] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 364 structureChanged: false Elapsed: 15ms
Info 1112 [9:56:43.730] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1113 [9:56:45.846] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1114 [9:56:45.867] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 365 structureChanged: false Elapsed: 21ms
Info 1115 [9:56:45.868] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1116 [9:57:15.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1117 [9:57:15.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 366 structureChanged: false Elapsed: 19ms
Info 1118 [9:57:15.696] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1119 [9:57:17.783] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1120 [9:57:17.810] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 367 structureChanged: false Elapsed: 27ms
Info 1121 [9:57:17.810] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1122 [9:57:18.17] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1123 [9:57:18.38] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 368 structureChanged: false Elapsed: 21ms
Info 1124 [9:57:18.38] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1125 [9:57:18.347] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1126 [9:57:18.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 369 structureChanged: false Elapsed: 27ms
Info 1127 [9:57:18.374] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1128 [9:57:18.377] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1129 [9:57:18.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 370 structureChanged: false Elapsed: 23ms
Info 1130 [9:57:18.401] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1131 [9:57:18.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1132 [9:57:18.420] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 371 structureChanged: false Elapsed: 19ms
Info 1133 [9:57:18.420] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1134 [9:57:18.671] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1135 [9:57:18.694] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 372 structureChanged: false Elapsed: 23ms
Info 1136 [9:57:18.694] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1137 [9:57:18.766] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1138 [9:57:18.788] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 373 structureChanged: false Elapsed: 22ms
Info 1139 [9:57:18.788] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1140 [9:57:18.928] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1141 [9:57:18.946] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 374 structureChanged: false Elapsed: 18ms
Info 1142 [9:57:18.946] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1143 [9:57:19.729] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1144 [9:57:19.748] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 375 structureChanged: false Elapsed: 19ms
Info 1145 [9:57:19.748] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1146 [9:57:19.788] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1147 [9:57:19.817] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 376 structureChanged: false Elapsed: 29ms
Info 1148 [9:57:19.817] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1149 [9:57:20.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1150 [9:57:20.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 377 structureChanged: false Elapsed: 11ms
Info 1151 [9:57:20.594] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1152 [9:57:20.718] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1153 [9:57:20.734] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 378 structureChanged: false Elapsed: 15ms
Info 1154 [9:57:20.734] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1155 [9:57:21.173] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1156 [9:57:21.184] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 379 structureChanged: false Elapsed: 11ms
Info 1157 [9:57:21.184] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1158 [9:57:21.390] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1159 [9:57:21.406] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 380 structureChanged: false Elapsed: 16ms
Info 1160 [9:57:21.407] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1161 [9:57:21.606] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1162 [9:57:21.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 381 structureChanged: false Elapsed: 9ms
Info 1163 [9:57:21.615] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1164 [9:57:21.741] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1165 [9:57:21.753] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 382 structureChanged: false Elapsed: 12ms
Info 1166 [9:57:21.753] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1167 [9:57:21.921] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1168 [9:57:21.939] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 383 structureChanged: false Elapsed: 17ms
Info 1169 [9:57:21.939] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1170 [9:57:36.927] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1171 [9:57:36.940] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 384 structureChanged: false Elapsed: 12ms
Info 1172 [9:57:36.941] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1173 [9:57:37.527] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1174 [9:57:37.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 385 structureChanged: false Elapsed: 27ms
Info 1175 [9:57:37.554] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1176 [9:57:37.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1177 [9:57:37.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 386 structureChanged: false Elapsed: 13ms
Info 1178 [9:57:37.670] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1179 [9:57:37.840] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1180 [9:57:37.884] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 387 structureChanged: false Elapsed: 44ms
Info 1181 [9:57:37.884] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1182 [9:57:38.21] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1183 [9:57:38.43] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 388 structureChanged: false Elapsed: 22ms
Info 1184 [9:57:38.43] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1185 [9:57:38.327] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1186 [9:57:38.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 389 structureChanged: false Elapsed: 21ms
Info 1187 [9:57:38.348] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1188 [9:57:38.351] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1189 [9:57:38.360] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 390 structureChanged: false Elapsed: 8ms
Info 1190 [9:57:38.360] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1191 [9:57:39.18] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1192 [9:57:39.36] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 391 structureChanged: false Elapsed: 18ms
Info 1193 [9:57:39.45] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1194 [9:57:39.51] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1195 [9:57:39.61] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 392 structureChanged: false Elapsed: 10ms
Info 1196 [9:57:39.61] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1197 [9:57:39.463] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1198 [9:57:39.474] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 393 structureChanged: false Elapsed: 11ms
Info 1199 [9:57:39.474] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1200 [9:57:39.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1201 [9:57:39.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 394 structureChanged: false Elapsed: 12ms
Info 1202 [9:57:39.688] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1203 [9:57:39.899] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1204 [9:57:39.911] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 395 structureChanged: false Elapsed: 12ms
Info 1205 [9:57:39.911] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1206 [9:57:40.321] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1207 [9:57:40.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 396 structureChanged: false Elapsed: 9ms
Info 1208 [9:57:40.330] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1209 [9:57:40.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1210 [9:57:40.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 397 structureChanged: false Elapsed: 23ms
Info 1211 [9:57:40.425] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1212 [9:57:40.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1213 [9:57:40.482] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 398 structureChanged: false Elapsed: 20ms
Info 1214 [9:57:40.482] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1215 [9:57:41.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1216 [9:57:41.124] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 399 structureChanged: false Elapsed: 9ms
Info 1217 [9:57:41.124] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1218 [9:57:41.236] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1219 [9:57:41.248] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 400 structureChanged: false Elapsed: 12ms
Info 1220 [9:57:41.249] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1221 [9:57:41.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1222 [9:57:41.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 401 structureChanged: false Elapsed: 19ms
Info 1223 [9:57:41.584] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1224 [9:57:41.840] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1225 [9:57:41.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 402 structureChanged: false Elapsed: 19ms
Info 1226 [9:57:41.859] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1227 [9:57:42.730] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1228 [9:57:42.741] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 403 structureChanged: false Elapsed: 11ms
Info 1229 [9:57:42.741] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1230 [9:57:42.794] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1231 [9:57:42.806] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 404 structureChanged: false Elapsed: 12ms
Info 1232 [9:57:42.806] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1233 [9:58:4.924] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1234 [9:58:4.942] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 405 structureChanged: false Elapsed: 17ms
Info 1235 [9:58:4.942] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1236 [9:58:8.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1237 [9:58:8.838] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 406 structureChanged: false Elapsed: 30ms
Info 1238 [9:58:8.838] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1239 [9:58:9.412] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1240 [9:58:9.420] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 407 structureChanged: false Elapsed: 8ms
Info 1241 [9:58:9.420] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1242 [9:58:9.712] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1243 [9:58:9.743] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 408 structureChanged: false Elapsed: 31ms
Info 1244 [9:58:9.743] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1245 [9:58:10.138] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1246 [9:58:10.152] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 409 structureChanged: false Elapsed: 14ms
Info 1247 [9:58:10.152] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1248 [9:58:10.570] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1249 [9:58:10.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 410 structureChanged: false Elapsed: 21ms
Info 1250 [9:58:10.591] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1251 [9:58:10.717] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1252 [9:58:10.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 411 structureChanged: false Elapsed: 9ms
Info 1253 [9:58:10.727] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1254 [9:58:12.133] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1255 [9:58:12.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 412 structureChanged: false Elapsed: 16ms
Info 1256 [9:58:12.151] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1257 [9:58:13.384] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1258 [9:58:13.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 413 structureChanged: false Elapsed: 19ms
Info 1259 [9:58:13.403] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1260 [9:58:13.894] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1261 [9:58:13.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 414 structureChanged: false Elapsed: 24ms
Info 1262 [9:58:13.918] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1263 [9:58:13.920] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1264 [9:58:13.948] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 415 structureChanged: false Elapsed: 28ms
Info 1265 [9:58:13.949] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1266 [9:58:13.965] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1267 [9:58:13.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 416 structureChanged: false Elapsed: 12ms
Info 1268 [9:58:13.977] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1269 [9:58:13.978] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1270 [9:58:14.14] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 417 structureChanged: false Elapsed: 36ms
Info 1271 [9:58:14.14] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1272 [9:58:14.16] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1273 [9:58:14.75] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 418 structureChanged: false Elapsed: 59ms
Info 1274 [9:58:14.75] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1275 [9:58:14.87] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1276 [9:58:14.130] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 419 structureChanged: false Elapsed: 43ms
Info 1277 [9:58:14.130] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1278 [9:58:14.148] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1279 [9:58:14.192] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 420 structureChanged: false Elapsed: 44ms
Info 1280 [9:58:14.192] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1281 [9:58:14.343] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1282 [9:58:14.362] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 421 structureChanged: false Elapsed: 19ms
Info 1283 [9:58:14.362] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1284 [9:58:14.366] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1285 [9:58:14.376] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 422 structureChanged: false Elapsed: 10ms
Info 1286 [9:58:14.376] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1287 [9:58:14.377] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1288 [9:58:14.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 423 structureChanged: false Elapsed: 15ms
Info 1289 [9:58:14.392] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1290 [9:58:14.393] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1291 [9:58:14.408] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 424 structureChanged: false Elapsed: 15ms
Info 1292 [9:58:14.408] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1293 [9:58:14.409] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1294 [9:58:14.435] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 425 structureChanged: false Elapsed: 26ms
Info 1295 [9:58:14.435] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1296 [9:58:14.435] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1297 [9:58:14.465] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 426 structureChanged: false Elapsed: 30ms
Info 1298 [9:58:14.465] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1299 [9:58:14.466] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1300 [9:58:14.502] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 427 structureChanged: false Elapsed: 36ms
Info 1301 [9:58:14.502] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1302 [9:58:14.502] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1303 [9:58:14.515] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 428 structureChanged: false Elapsed: 13ms
Info 1304 [9:58:14.516] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1305 [9:58:14.516] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1306 [9:58:14.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 429 structureChanged: false Elapsed: 25ms
Info 1307 [9:58:14.542] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1308 [9:58:14.542] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1309 [9:58:14.551] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 430 structureChanged: false Elapsed: 9ms
Info 1310 [9:58:14.551] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1311 [9:58:14.551] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1312 [9:58:14.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 431 structureChanged: false Elapsed: 11ms
Info 1313 [9:58:14.563] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1314 [9:58:14.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1315 [9:58:14.579] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 432 structureChanged: false Elapsed: 16ms
Info 1316 [9:58:14.579] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1317 [9:58:14.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1318 [9:58:14.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 433 structureChanged: false Elapsed: 14ms
Info 1319 [9:58:14.594] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1320 [9:58:14.595] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1321 [9:58:14.630] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 434 structureChanged: false Elapsed: 35ms
Info 1322 [9:58:14.630] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1323 [9:58:14.633] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1324 [9:58:14.643] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 435 structureChanged: false Elapsed: 10ms
Info 1325 [9:58:14.644] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1326 [9:58:14.644] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1327 [9:58:14.656] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 436 structureChanged: false Elapsed: 12ms
Info 1328 [9:58:14.656] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1329 [9:58:14.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1330 [9:58:14.689] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 437 structureChanged: false Elapsed: 32ms
Info 1331 [9:58:14.689] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1332 [9:58:14.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1333 [9:58:14.704] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 438 structureChanged: false Elapsed: 15ms
Info 1334 [9:58:14.704] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1335 [9:58:14.706] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1336 [9:58:14.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 439 structureChanged: false Elapsed: 11ms
Info 1337 [9:58:14.717] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1338 [9:58:14.717] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1339 [9:58:14.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 440 structureChanged: false Elapsed: 28ms
Info 1340 [9:58:14.746] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1341 [9:58:14.749] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1342 [9:58:14.766] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 441 structureChanged: false Elapsed: 17ms
Info 1343 [9:58:14.766] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1344 [9:58:14.773] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1345 [9:58:14.786] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 442 structureChanged: false Elapsed: 12ms
Info 1346 [9:58:14.787] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1347 [9:58:14.787] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1348 [9:58:14.810] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 443 structureChanged: false Elapsed: 23ms
Info 1349 [9:58:14.810] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1350 [9:58:14.810] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1351 [9:58:14.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 444 structureChanged: false Elapsed: 27ms
Info 1352 [9:58:14.837] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1353 [9:58:14.848] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1354 [9:58:14.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 445 structureChanged: false Elapsed: 13ms
Info 1355 [9:58:14.862] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1356 [9:58:14.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1357 [9:58:14.872] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 446 structureChanged: false Elapsed: 9ms
Info 1358 [9:58:14.872] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1359 [9:58:14.872] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1360 [9:58:14.885] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 447 structureChanged: false Elapsed: 12ms
Info 1361 [9:58:14.885] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1362 [9:58:14.927] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1363 [9:58:14.951] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 448 structureChanged: false Elapsed: 23ms
Info 1364 [9:58:14.951] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1365 [9:58:14.972] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1366 [9:58:14.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 449 structureChanged: false Elapsed: 16ms
Info 1367 [9:58:14.992] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1368 [9:58:14.993] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1369 [9:58:15.7] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 450 structureChanged: false Elapsed: 14ms
Info 1370 [9:58:15.7] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1371 [9:58:15.24] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1372 [9:58:15.37] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 451 structureChanged: false Elapsed: 13ms
Info 1373 [9:58:15.37] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1374 [9:58:15.38] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1375 [9:58:15.53] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 452 structureChanged: false Elapsed: 15ms
Info 1376 [9:58:15.53] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1377 [9:58:15.54] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1378 [9:58:15.72] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 453 structureChanged: false Elapsed: 18ms
